,insee,nom,bureau,bv_reconciliation,bv_id
38172,72047,Brette-les-Pins,72047_1,1,72047_1
38180,72244,Précigné,72244_2,2,72244_2
38181,7226,Ruaudin,72260_2,2,7226_2
38182,7232,Saint-Saturnin,72320_2,2,7232_2
38183,72344,Spay,72344_1,1,72344_1
38186,72386,Yvré-l'Évêque,72386_3,3,72386_3
38193,72008,Arnage,72008_3,3,72008_3
38194,7209,Connerré,72090_2,2,7209_2
38199,72124,Écommoy,72124_3,3,72124_3
38203,72328,Sargé-lès-le-Mans,72328_3,3,72328_3
38205,72071,Montval-sur-Loir,72071_5,5,72071_5
38209,7208,Cherré-Au,72080_3,3,7208_3
38210,72132,La Ferté-Bernard,72132_6,6,72132_6
38220,72137,Villeneuve-en-Perseigne,72137_5,5,72137_5
38221,72051,Cérans-Foulletourte,72051_2,2,72051_2
38228,72143,Le Grand-Lucé,72143_2,2,72143_2
38238,72089,Conlie,72089_2,2,72089_2
38241,72154,La Flèche,72154_1,1,72154_1
38242,72154,La Flèche,72154_14,14,72154_14
38270,72154,La Flèche,72154_4,4,72154_4
38274,72155,Laigné-en-Belin,72155_2,2,72155_2
38282,72175,Luché-Pringé,72175_1,1,72175_1
48228,72352,Terrehault,nan,1,72352_1
49387,72129,Fatines,nan,1,72129_1
53629,72214,Nauvay,nan,1,72214_1
53631,72148,Jauzé,nan,1,72148_1
53632,72048,Briosne-lès-Sables,nan,1,72048_1
53738,72248,Pruillé-l'Éguillé,nan,1,72248_1
53805,72043,Bourg-le-Roi,nan,1,72043_1
53806,72079,Chérisay,nan,1,72079_1
53833,72221,Nogent-sur-Loir,nan,1,72221_1
53835,72007,Ardenay-sur-Mérize,nan,1,72007_1
53838,72053,Challes,nan,1,72053_1
53839,72271,Saint-Célerin,nan,1,72271_1
53846,72259,Rouperroux-le-Coquet,nan,1,72259_1
53850,72341,Soulitré,nan,1,72341_1
53915,72076,Chenay,nan,1,72076_1
53917,72338,Souillé,nan,1,72338_1
53918,72142,Grandchamp,nan,1,72142_1
53957,72311,Saint-Pierre-de-Chevillé,nan,1,72311_1
53965,72174,Lucé-sous-Ballon,nan,1,72174_1
53968,7217,Louvigny,nan,1,7217_1
53976,7212,Doucelles,nan,1,7212_1
53977,72205,Montbizot,nan,1,72205_1
53978,72072,Château-l'Hermitage,nan,1,72072_1
53980,72098,Coulongé,nan,1,72098_1
54019,72349,Teillé,nan,1,72349_1
54020,72078,Chérancé,nan,1,72078_1
54082,7227,Saint-Calez-en-Saosnois,nan,1,7227_1
54088,72182,Mansigné,nan,1,72182_1
54089,72002,Aillières-Beauvoir,nan,1,72002_1
54113,72194,Meurcé,nan,1,72194_1
54128,72251,René,nan,1,72251_1
54129,72164,Livet-en-Saosnois,nan,1,72164_1
54188,72283,Saint-Germain-d'Arcé,nan,1,72283_1
54214,72243,Pontvallain,nan,1,72243_1
54227,72355,Thoiré-sous-Contensor,nan,1,72355_1
54228,72147,La Guierche,nan,1,72147_1
54235,72313,Saint-Pierre-des-Ormes,nan,1,72313_1
54253,72196,Mézières-sur-Ponthouin,nan,1,72196_1
54254,72374,Villaines-la-Carelle,nan,1,72374_1
54255,72326,Saosnes,nan,1,72326_1
54256,72171,Louzes,nan,1,72171_1
54261,72104,Courgains,nan,1,72104_1
54334,72372,Vezot,nan,1,72372_1
54340,72227,Panon,nan,1,72227_1
54351,72369,Verneil-le-Chétif,nan,1,72369_1
54375,72306,Saint-Ouen-en-Belin,nan,1,72306_1
54383,72099,Courcebœufs,nan,1,72099_1
54401,7238,Vivoin,nan,1,7238_1
54438,72005,Ancinnes,nan,1,72005_1
54443,72226,Oizé,nan,1,72226_1
54444,72029,Beaumont-sur-Sarthe,nan,1,72029_1
54457,72385,Yvré-le-Pôlin,nan,1,72385_1
54458,72252,Requeil,nan,1,72252_1
54459,72289,Sainte-Jamme-sur-Sarthe,nan,1,72289_1
54469,72254,Rouessé-Fontaine,nan,1,72254_1
54472,72186,Maresché,nan,1,72186_1
54481,72152,Juillé,nan,1,72152_1
54483,72056,Champfleur,nan,1,72056_1
54486,72297,Saint-Marceau,nan,1,72297_1
54504,7229,Saint-Jean-d'Assé,nan,1,7229_1
54505,7236,Trangé,nan,1,7236_1
54506,72247,Pruillé-le-Chétif,nan,1,72247_1
54508,7223,Parigné-le-Pôlin,nan,1,7223_1
54509,72235,Piacé,nan,1,72235_1
54510,72133,Fillé,nan,1,72133_1
54536,72112,Dangeul,nan,1,72112_1
54548,72215,Neufchâtel-en-Saosnois,nan,1,72215_1
54549,72013,Aubigné-Racan,nan,1,72013_1
54584,72153,Jupilles,nan,1,72153_1
54586,72359,Torcé-en-Vallée,nan,1,72359_1
54587,72173,Luceau,nan,1,72173_1
54593,72088,Congé-sur-Orne,nan,1,72088_1
54594,72317,Saint-Rémy-du-Val,nan,1,72317_1
54620,72222,Nouans,nan,1,72222_1
54622,7206,La Chapelle-aux-Choux,nan,1,7206_1
54623,72327,Sarcé,nan,1,72327_1
54625,7234,Souligné-sous-Ballon,nan,1,7234_1
54626,7215,Joué-l'Abbé,nan,1,7215_1
54627,72268,Saint-Biez-en-Belin,nan,1,72268_1
54719,72199,Moitron-sur-Sarthe,nan,1,72199_1
54720,72273,Saint-Christophe-du-Jambet,nan,1,72273_1
54721,72169,Louplande,nan,1,72169_1
54722,72291,Saint-Jean-de-la-Motte,nan,1,72291_1
54723,72119,Domfront-en-Champagne,nan,1,72119_1
54724,7233,Savigné-sous-le-Lude,nan,1,7233_1
54736,72305,Saint-Ouen-de-Mimbré,nan,1,72305_1
54756,72066,La Chapelle-Saint-Fray,nan,1,72066_1
54757,72036,Béthon,nan,1,72036_1
54759,72362,Le Tronchet,nan,1,72362_1
54761,72139,Fyé,nan,1,72139_1
54762,72381,Voivres-lès-le-Mans,nan,1,72381_1
54763,72012,Assé-le-Riboul,nan,1,72012_1
54803,72034,Bérus,nan,1,72034_1
54804,72225,Oisseau-le-Petit,nan,1,72225_1
54824,72073,Chaufour-Notre-Dame,nan,1,72073_1
54834,72157,Lavardin,nan,1,72157_1
54844,7213,Fay,nan,1,7213_1
54845,72113,Degré,nan,1,72113_1
54869,72354,Thoigné,nan,1,72354_1
54870,72192,Les Mées,nan,1,72192_1
55106,72028,Beaumont-Pied-de-Bœuf,nan,1,72028_1
55131,72238,Pizieux,nan,1,72238_1
55133,72295,Saint-Longis,nan,1,72295_1
55134,72202,Monhoudou,nan,1,72202_1
55136,72037,Blèves,nan,1,72037_1
55214,72299,Saint-Mars-d'Outillé,nan,1,72299_1
55606,72324,Saint-Vincent-des-Prés,nan,1,72324_1
55611,72201,Moncé-en-Saosnois,nan,1,72201_1
55612,72102,Courcival,nan,1,72102_1
55613,72316,Saint-Rémy-des-Monts,nan,1,72316_1
55684,72275,Saint-Corneille,nan,1,72275_1
55685,72335,Sillé-le-Philippe,nan,1,72335_1
55695,72077,Chenu,nan,1,72077_1
55696,7216,Lavernat,nan,1,7216_1
55697,72026,Beaufay,nan,1,72026_1
55700,72265,Saint-Aignan,nan,1,72265_1
55701,72049,La Bruère-sur-Loir,nan,1,72049_1
55705,72101,Courcemont,nan,1,72101_1
55706,72015,Les Aulneaux,nan,1,72015_1
55736,72115,Dissay-sous-Courcillon,nan,1,72115_1
55737,72325,Saint-Vincent-du-Lorouër,nan,1,72325_1
55765,72302,Saint-Martin-des-Monts,nan,1,72302_1
55766,72279,Saint-Georges-de-la-Couée,nan,1,72279_1
55777,72382,Volnay,nan,1,72382_1
55778,72134,Flée,nan,1,72134_1
55779,72067,La Chapelle-Saint-Rémy,nan,1,72067_1
55780,72356,Thoiré-sur-Dinan,nan,1,72356_1
55781,72345,Surfonds,nan,1,72345_1
55795,72125,Écorpain,nan,1,72125_1
55796,72296,Saint-Maixent,nan,1,72296_1
55797,72041,Bouër,nan,1,72041_1
55804,72375,Villaines-la-Gonais,nan,1,72375_1
55805,72245,Préval,nan,1,72245_1
55841,72042,Bouloire,nan,1,72042_1
55842,72361,Tresson,nan,1,72361_1
55846,72094,Coudrecieux,nan,1,72094_1
55851,72118,Dollon,nan,1,72118_1
55941,72183,Marçon,nan,1,72183_1
55942,72046,Le Breil-sur-Mérize,nan,1,72046_1
55943,7222,Nogent-le-Bernard,nan,1,7222_1
55957,7204,La Bosse,nan,1,7204_1
55958,72038,Boëssé-le-Sec,nan,1,72038_1
55959,72103,Courdemanche,nan,1,72103_1
55987,72224,Nuillé-le-Jalais,nan,1,72224_1
56000,72027,Beaumont-sur-Dême,nan,1,72027_1
56001,72172,Le Luart,nan,1,72172_1
56011,72068,La Chartre-sur-le-Loir,nan,1,72068_1
56015,72376,Villaines-sous-Lucé,nan,1,72376_1
56016,72314,Saint-Pierre-du-Lorouër,nan,1,72314_1
56017,72277,Saint-Denis-des-Coudrais,nan,1,72277_1
56037,72298,Saint-Mars-de-Locquenay,nan,1,72298_1
56122,72383,Vouvray-sur-Huisne,nan,1,72383_1
56351,72246,Prévelles,nan,1,72246_1
56374,72062,La Chapelle-du-Bois,nan,1,72062_1
56382,72122,Duneau,nan,1,72122_1
56400,72114,Dehault,nan,1,72114_1
56404,72303,Saint-Michel-de-Chavaignes,nan,1,72303_1
56405,72267,Saint-Aubin-des-Coudrais,nan,1,72267_1
56406,72331,Sceaux-sur-Huisne,nan,1,72331_1
56424,72281,Saint-Georges-du-Rosay,nan,1,72281_1
56428,72178,Maisoncelles,nan,1,72178_1
56461,72052,Chahaignes,nan,1,72052_1
56462,72031,Beillé,nan,1,72031_1
56463,72358,Thorigné-sur-Dué,nan,1,72358_1
56486,7221,Montreuil-le-Henri,nan,1,7221_1
56487,72161,Lhomme,nan,1,72161_1
57713,7201,Asnières-sur-Vègre,nan,1,7201_1
57914,72219,Bernay-Neuvy-en-Champagne,nan,1,72219_1
57915,72045,Brains-sur-Gée,nan,1,72045_1
57916,721,Courcelles-la-Forêt,nan,1,721_1
57917,72195,Mézeray,nan,1,72195_1
57948,72016,Auvers-le-Hamon,nan,1,72016_1
58423,72018,Avesnes-en-Saosnois,nan,1,72018_1
58425,72188,Marollette,nan,1,72188_1
58426,72091,Contilly,nan,1,72091_1
58427,72086,Commerveil,nan,1,72086_1
58429,72233,Peray,nan,1,72233_1
58510,72001,Aigné,nan,1,72001_1
58559,72319,Sainte-Sabine-sur-Longève,nan,1,72319_1
58703,72323,Saint-Victeur,nan,1,72323_1
58704,72135,La Fontaine-Saint-Martin,nan,1,72135_1
58705,72249,La Quinte,nan,1,72249_1
58706,72197,Mézières-sous-Lavardin,nan,1,72197_1
58707,72357,Thorée-les-Pins,nan,1,72357_1
58718,72141,Gesnes-le-Gandelin,nan,1,72141_1
58884,72256,Rouez,nan,1,72256_1
58885,72351,Tennie,nan,1,72351_1
59107,72111,Cures,nan,1,72111_1
59133,72209,Montreuil-le-Chétif,nan,1,72209_1
59135,72293,Saint-Jean-du-Bois,nan,1,72293_1
59136,72337,Sougé-le-Ganelon,nan,1,72337_1
59137,72131,Fercé-sur-Sarthe,nan,1,72131_1
59138,72107,Crannes-en-Champagne,nan,1,72107_1
59139,72004,Amné,nan,1,72004_1
59140,72044,Bousse,nan,1,72044_1
59141,72121,Douillet,nan,1,72121_1
59142,72234,Pezé-le-Robert,nan,1,72234_1
59143,72177,Maigné,nan,1,72177_1
59160,72109,Crissé,nan,1,72109_1
59179,72185,Mareil-sur-Loir,nan,1,72185_1
59180,72216,Neuvillalais,nan,1,72216_1
59181,72096,Coulans-sur-Gée,nan,1,72096_1
59182,72339,Souligné-Flacé,nan,1,72339_1
59183,7237,Vernie,nan,1,7237_1
59218,72294,Saint-Léonard-des-Bois,nan,1,72294_1
59219,72179,Malicorne-sur-Sarthe,nan,1,72179_1
59220,72367,Vallon-sur-Gée,nan,1,72367_1
59221,72237,Pirmil,nan,1,72237_1
59222,72017,Auvers-sous-Montfaucon,nan,1,72017_1
59273,72332,Ségrie,nan,1,72332_1
59327,72266,Saint-Aubin-de-Locquenay,nan,1,72266_1
59328,72084,Clermont-Créans,nan,1,72084_1
59329,72011,Assé-le-Boisne,nan,1,72011_1
59330,72212,Moulins-le-Carbonnel,nan,1,72212_1
59332,72163,Ligron,nan,1,72163_1
59333,72075,Chemiré-le-Gaudin,nan,1,72075_1
59393,72282,Saint-Georges-le-Gaultier,nan,1,72282_1
59394,72261,Ruillé-en-Champagne,nan,1,72261_1
59422,72211,Mont-Saint-Jean,nan,1,72211_1
59450,72126,Épineu-le-Chevreuil,nan,1,72126_1
59462,72229,Parennes,nan,1,72229_1
59463,72022,Le Bailleul,nan,1,72022_1
59469,72343,Souvigné-sur-Sarthe,nan,1,72343_1
59491,72315,Saint-Rémy-de-Sillé,nan,1,72315_1
59492,72309,Saint-Paul-le-Gaultier,nan,1,72309_1
59502,72274,Saint-Christophe-en-Champagne,nan,1,72274_1
59504,72009,Arthezé,nan,1,72009_1
59506,7207,Chassillé,nan,1,7207_1
59507,72312,Saint-Pierre-des-Bois,nan,1,72312_1
59508,72377,Villaines-sous-Malicorne,nan,1,72377_1
59509,72166,Longnes,nan,1,72166_1
59511,72348,Tassillé,nan,1,72348_1
59514,72123,Dureil,nan,1,72123_1
59517,72321,Saint-Symphorien,nan,1,72321_1
59519,72074,Chemiré-en-Charnie,nan,1,72074_1
59520,72218,Neuvillette-en-Charnie,nan,1,72218_1
59521,72255,Rouessé-Vassé,nan,1,72255_1
59531,7211,Crosmières,nan,1,7211_1
59532,72059,Chantenay-Villedieu,nan,1,72059_1
59541,72184,Mareil-en-Champagne,nan,1,72184_1
59542,72307,Saint-Ouen-en-Champagne,nan,1,72307_1
59543,72021,Avoise,nan,1,72021_1
59544,72083,Chevillé,nan,1,72083_1
59553,72136,Fontenay-sur-Vègre,nan,1,72136_1
59554,72149,Joué-en-Charnie,nan,1,72149_1
59587,72347,Tassé,nan,1,72347_1
59589,72145,Le Grez,nan,1,72145_1
59714,72158,Lavaré,nan,1,72158_1
59730,7205,Brûlon,nan,1,7205_1
59731,72167,Louailles,nan,1,72167_1
63820,72019,Avessé,nan,1,72019_1
63821,72151,Juigné-sur-Sarthe,nan,1,72151_1
63850,72379,Viré-en-Champagne,nan,1,72379_1
63947,72278,Saint-Denis-d'Orques,nan,1,72278_1
63948,72378,Vion,nan,1,72378_1
63949,72239,Poillé-sur-Vègre,nan,1,72239_1
63950,72336,Solesmes,nan,1,72336_1
63974,72342,Souvigné-sur-Même,nan,1,72342_1
64142,72236,Pincé,nan,1,72236_1
64143,72232,Notre-Dame-du-Pé,nan,1,72232_1
64145,72106,Courtillers,nan,1,72106_1
65563,72322,Saint-Ulphace,nan,1,72322_1
65723,72105,Courgenard,nan,1,72105_1
65727,72286,Saint-Gervais-de-Vic,nan,1,72286_1
65728,72292,Saint-Jean-des-Échelles,nan,1,72292_1
65750,72064,La Chapelle-Huon,nan,1,72064_1
65751,72087,Conflans-sur-Anille,nan,1,72087_1
65758,72366,Valennes,nan,1,72366_1
65765,72156,Lamnay,nan,1,72156_1
65766,72093,Cormes,nan,1,72093_1
65844,72272,Sainte-Cérotte,nan,1,72272_1
65845,72204,Montaillé,nan,1,72204_1
65878,7202,Avezé,nan,1,7202_1
67858,72057,Champrond,nan,1,72057_1
67912,72193,Melleray,nan,1,72193_1
67913,7225,Rahay,nan,1,7225_1
67941,72208,Montmirail,nan,1,72208_1
67942,7219,Marolles-lès-Saint-Calais,nan,1,7219_1
68455,72368,Vancé,nan,1,72368_1
68456,72085,Cogners,nan,1,72085_1
68457,72333,Semur-en-Vallon,nan,1,72333_1
68484,72032,Berfay,nan,1,72032_1
68491,72144,Gréez-sur-Roc,nan,1,72144_1
68519,72353,Théligny,nan,1,72353_1
23876,73003,Grand-Aigueblanche,73003_1,1,73003_1
23877,73003,Grand-Aigueblanche,73003_2,2,73003_2
23880,73003,Grand-Aigueblanche,73003_3,3,73003_3
23881,73003,Grand-Aigueblanche,73003_4,4,73003_4
23882,73003,Grand-Aigueblanche,73003_5,5,73003_5
23883,73003,Grand-Aigueblanche,73003_6,6,73003_6
23884,73006,Aime-la-Plagne,73006_1,1,73006_1
23893,73006,Aime-la-Plagne,73006_2,2,73006_2
23894,73006,Aime-la-Plagne,73006_3,3,73006_3
23895,73006,Aime-la-Plagne,73006_4,4,73006_4
23896,73006,Aime-la-Plagne,73006_5,5,73006_5
23898,73006,Aime-la-Plagne,73006_6,6,73006_6
23899,73006,Aime-la-Plagne,73006_8,8,73006_8
23900,73008,Aix-les-Bains,73008_1,1,73008_1
23901,73008,Aix-les-Bains,73008_1,1,73008_1
23902,73008,Aix-les-Bains,73008_13,13,73008_13
23903,73008,Aix-les-Bains,73008_14,14,73008_14
23904,73008,Aix-les-Bains,73008_15,15,73008_15
23905,73008,Aix-les-Bains,73008_16,16,73008_16
23906,73008,Aix-les-Bains,73008_17,17,73008_17
23912,73008,Aix-les-Bains,73008_2,2,73008_2
23913,73008,Aix-les-Bains,73008_21,21,73008_21
23915,73008,Aix-les-Bains,73008_18,18,73008_18
23916,73008,Aix-les-Bains,73008_19,19,73008_19
23917,73008,Aix-les-Bains,73008_2,2,73008_2
23918,73011,Albertville,73011_3,3,73011_3
23921,73051,Le Bourget-du-Lac,73051_1,1,73051_1
23922,73011,Albertville,73011_4,4,73011_4
23923,73011,Albertville,73011_5,5,73011_5
23924,73011,Albertville,73011_6,6,73011_6
23925,73011,Albertville,73011_7,7,73011_7
23926,73011,Albertville,73011_9,9,73011_9
23927,73013,Albiez-Montrond,73013_1,1,73013_1
23928,73008,Aix-les-Bains,73008_22,22,73008_22
23929,73008,Aix-les-Bains,73008_3,3,73008_3
23930,73008,Aix-les-Bains,73008_4,4,73008_4
23931,73008,Aix-les-Bains,73008_5,5,73008_5
23932,73008,Aix-les-Bains,73008_6,6,73008_6
23933,73008,Aix-les-Bains,73008_7,7,73008_7
23934,73051,Le Bourget-du-Lac,73051_2,2,73051_2
23935,73008,Aix-les-Bains,73008_8,8,73008_8
23936,73008,Aix-les-Bains,73008_9,9,73008_9
23937,7301,Entrelacs,73010_1,1,7301_1
23938,7301,Entrelacs,73010_2,2,7301_2
23939,73013,Albiez-Montrond,73013_2,2,73013_2
23940,73028,La Balme,73028_1,1,73028_1
23941,73028,La Balme,73028_2,2,73028_2
23942,73029,Barberaz,73029_1,1,73029_1
23943,73029,Barberaz,73029_2,2,73029_2
23944,7301,Entrelacs,73010_3,3,7301_3
23945,7301,Entrelacs,73010_4,4,7301_4
23946,7301,Entrelacs,73010_5,5,7301_5
23947,73051,Le Bourget-du-Lac,73051_3,3,73051_3
23948,7301,Entrelacs,73010_7,7,7301_7
23949,7301,Entrelacs,73010_8,8,7301_8
23950,73011,Albertville,73011_1,1,73011_1
23951,73029,Barberaz,73029_3,3,73029_3
23952,7303,Barby,73030_1,1,7303_1
23953,7303,Barby,73030_2,2,7303_2
23954,73031,Bassens,73031_2,2,73031_2
23955,73031,Bassens,73031_3,3,73031_3
23956,73054,Bourg-Saint-Maurice,73054_1,1,73054_1
23957,73031,Bassens,73031_4,4,73031_4
23958,73034,Beaufort,73034_2,2,73034_2
23959,73065,Chambéry,73065_11,11,73065_11
23960,73065,Chambéry,73065_111,111,73065_111
23961,73065,Chambéry,73065_112,112,73065_112
23962,73011,Albertville,73011_1,1,73011_1
23963,73011,Albertville,73011_11,11,73011_11
23964,73011,Albertville,73011_2,2,73011_2
23965,73065,Chambéry,73065_307,307,73065_307
23966,73054,Bourg-Saint-Maurice,73054_2,2,73054_2
23967,73065,Chambéry,73065_308,308,73065_308
23968,73065,Chambéry,73065_309,309,73065_309
23969,73065,Chambéry,73065_31,31,73065_31
23970,73065,Chambéry,73065_311,311,73065_311
23971,73087,Cognin,73087_1,1,73087_1
23972,73065,Chambéry,73065_113,113,73065_113
23973,73065,Chambéry,73065_201,201,73065_201
23974,73065,Chambéry,73065_203,203,73065_203
23975,73065,Chambéry,73065_207,207,73065_207
23976,73065,Chambéry,73065_209,209,73065_209
23977,73065,Chambéry,73065_21,21,73065_21
23978,73054,Bourg-Saint-Maurice,73054_4,4,73054_4
23979,73059,Brison-Saint-Innocent,73059_1,1,73059_1
23980,73065,Chambéry,73065_211,211,73065_211
23981,73065,Chambéry,73065_301,301,73065_301
23982,73065,Chambéry,73065_302,302,73065_302
23983,73065,Chambéry,73065_303,303,73065_303
23984,73065,Chambéry,73065_304,304,73065_304
23985,73059,Brison-Saint-Innocent,73059_2,2,73059_2
23986,73064,Challes-les-Eaux,73064_1,1,73064_1
23987,73064,Challes-les-Eaux,73064_2,2,73064_2
23988,73064,Challes-les-Eaux,73064_3,3,73064_3
23989,73065,Chambéry,73065_305,305,73065_305
23990,73065,Chambéry,73065_306,306,73065_306
23991,73137,Jacob-Bellecombette,73137_2,2,73137_2
23992,73137,Jacob-Bellecombette,73137_3,3,73137_3
23993,7315,La Plagne-Tarentaise,73150_1,1,7315_1
23994,7315,La Plagne-Tarentaise,73150_2,2,7315_2
23995,7315,La Plagne-Tarentaise,73150_3,3,7315_3
23996,7315,La Plagne-Tarentaise,73150_4,4,7315_4
23997,7315,La Plagne-Tarentaise,73150_5,5,7315_5
23998,73087,Cognin,73087_2,2,73087_2
23999,73087,Cognin,73087_3,3,73087_3
24000,731,Domessin,73100_1,1,731_1
24001,731,Domessin,73100_2,2,731_2
24002,73103,Drumettaz-Clarafond,73103_1,1,73103_1
24003,73124,Gilly-sur-Isère,73124_1,1,73124_1
24004,73124,Gilly-sur-Isère,73124_2,2,73124_2
24005,73124,Gilly-sur-Isère,73124_3,3,73124_3
24006,73151,Porte-de-Savoie,73151_1,1,73151_1
24007,73151,Porte-de-Savoie,73151_2,2,73151_2
24008,73065,Chambéry,73065_101,101,73065_101
24009,73065,Chambéry,73065_102,102,73065_102
24010,73154,Mercury,73154_1,1,73154_1
24011,73154,Mercury,73154_2,2,73154_2
24012,73128,Grésy-sur-Aix,73128_1,1,73128_1
24013,73128,Grésy-sur-Aix,73128_3,3,73128_3
24014,7313,Grignon,73130_1,1,7313_1
24015,7313,Grignon,73130_2,2,7313_2
24016,73135,La Tour-en-Maurienne,73135_2,2,73135_2
24017,73065,Chambéry,73065_103,103,73065_103
24018,73065,Chambéry,73065_106,106,73065_106
24019,73065,Chambéry,73065_107,107,73065_107
24020,73065,Chambéry,73065_108,108,73065_108
24021,73154,Mercury,73154_3,3,73154_3
24022,73157,Modane,73157_2,2,73157_2
24023,73137,Jacob-Bellecombette,73137_1,1,73137_1
24024,73179,La Motte-Servolex,73179_9,9,73179_9
24025,73181,Moûtiers,73181_1,1,73181_1
24026,73065,Chambéry,73065_109,109,73065_109
24027,73213,La Ravoire,73213_4,4,73213_4
24028,73213,La Ravoire,73213_5,5,73213_5
24029,73171,Montmélian,73171_1,1,73171_1
24030,73171,Montmélian,73171_2,2,73171_2
24031,73179,La Motte-Servolex,73179_1,1,73179_1
24032,73213,La Ravoire,73213_6,6,73213_6
24033,73213,La Ravoire,73213_7,7,73213_7
24034,73181,Moûtiers,73181_2,2,73181_2
24035,73182,Mouxy,73182_1,1,73182_1
24036,73182,Mouxy,73182_2,2,73182_2
24037,73187,La Léchère,73187_1,1,73187_1
24038,73215,Valgelon-La Rochette,73215_1,1,73215_1
24039,73179,La Motte-Servolex,73179_2,2,73179_2
24040,73179,La Motte-Servolex,73179_3,3,73179_3
24041,73179,La Motte-Servolex,73179_4,4,73179_4
24042,73179,La Motte-Servolex,73179_5,5,73179_5
24043,73179,La Motte-Servolex,73179_6,6,73179_6
24044,73187,La Léchère,73187_5,5,73187_5
24045,73187,La Léchère,73187_6,6,73187_6
24046,73187,La Léchère,73187_7,7,73187_7
24047,7319,Notre-Dame-du-Pré,73190_1,1,7319_1
24048,73215,Valgelon-La Rochette,73215_2,2,73215_2
24049,73215,Valgelon-La Rochette,73215_3,3,73215_3
24050,73222,Saint-Alban-Leysse,73222_1,1,73222_1
24051,73179,La Motte-Servolex,73179_7,7,73179_7
24052,73179,La Motte-Servolex,73179_8,8,73179_8
24053,73236,Saint-Genix-les-Villages,73236_4,4,73236_4
24054,73222,Saint-Alban-Leysse,73222_2,2,73222_2
24055,73222,Saint-Alban-Leysse,73222_3,3,73222_3
24056,73222,Saint-Alban-Leysse,73222_4,4,73222_4
24057,73222,Saint-Alban-Leysse,73222_5,5,73222_5
24058,73225,Saint-Baldoph,73225_1,1,73225_1
24059,73243,Saint-Jean-d'Arvey,73243_1,1,73243_1
24060,73225,Saint-Baldoph,73225_2,2,73225_2
24061,7319,Notre-Dame-du-Pré,73190_2,2,7319_2
24062,73191,Novalaise,73191_1,1,73191_1
24063,73248,Saint-Jean-de-Maurienne,73248_1,1,73248_1
24064,73248,Saint-Jean-de-Maurienne,73248_2,2,73248_2
24065,73248,Saint-Jean-de-Maurienne,73248_4,4,73248_4
24066,73248,Saint-Jean-de-Maurienne,73248_5,5,73248_5
24067,73249,Saint-Jeoire-Prieuré,73249_1,1,73249_1
24068,73225,Saint-Baldoph,73225_3,3,73225_3
24069,73227,Courchevel,73227_1,1,73227_1
24070,73235,Saint-François-Longchamp,73235_2,2,73235_2
24071,73191,Novalaise,73191_2,2,73191_2
24072,73235,Saint-François-Longchamp,73235_3,3,73235_3
24073,73236,Saint-Genix-les-Villages,73236_1,1,73236_1
24074,73212,Val-d'Arc,73212_1,1,73212_1
24075,73212,Val-d'Arc,73212_2,2,73212_2
24076,73213,La Ravoire,73213_1,1,73213_1
24077,73213,La Ravoire,73213_2,2,73213_2
24078,73213,La Ravoire,73213_3,3,73213_3
24079,733,Tresserve,73300_2,2,733_2
24080,73303,Ugine,73303_1,1,73303_1
24081,73249,Saint-Jeoire-Prieuré,73249_2,2,73249_2
24082,73257,Les Belleville,73257_2,2,73257_2
24083,73257,Les Belleville,73257_4,4,73257_4
24084,73257,Les Belleville,73257_5,5,73257_5
24085,73261,Saint-Michel-de-Maurienne,73261_1,1,73261_1
24086,73236,Saint-Genix-les-Villages,73236_2,2,73236_2
24087,73261,Saint-Michel-de-Maurienne,73261_2,2,73261_2
24088,73261,Saint-Michel-de-Maurienne,73261_3,3,73261_3
24089,73261,Saint-Michel-de-Maurienne,73261_4,4,73261_4
24090,7327,Saint-Pierre-d'Albigny,73270_1,1,7327_1
24091,7327,Saint-Pierre-d'Albigny,73270_2,2,7327_2
24092,73303,Ugine,73303_2,2,73303_2
24093,73303,Ugine,73303_3,3,73303_3
24094,73303,Ugine,73303_5,5,73303_5
24095,73326,Vimines,73326_1,1,73326_1
24096,73326,Vimines,73326_2,2,73326_2
24097,7327,Saint-Pierre-d'Albigny,73270_3,3,7327_3
24098,73284,Salins-Fontaine,73284_1,1,73284_1
24099,73284,Salins-Fontaine,73284_2,2,73284_2
24100,73236,Saint-Genix-les-Villages,73236_3,3,73236_3
24101,73285,Séez,73285_1,1,73285_1
24102,7329,Val-Cenis,73290_2,2,7329_2
24103,7329,Val-Cenis,73290_5,5,7329_5
24109,73328,Viviers-du-Lac,73328_1,1,73328_1
24110,73328,Viviers-du-Lac,73328_2,2,73328_2
24150,73329,Voglans,73329_2,2,73329_2
24151,7333,Yenne,73330_1,1,7333_1
24166,7333,Yenne,73330_2,2,7333_2
38187,73006,Aime-la-Plagne,73006_7,7,73006_7
38188,73008,Aix-les-Bains,73008_11,11,73008_11
38189,73008,Aix-les-Bains,73008_12,12,73008_12
38204,7301,Entrelacs,73010_6,6,7301_6
38206,73011,Albertville,73011_8,8,73011_8
38207,73032,La Bâthie,73032_1,1,73032_1
38208,73032,La Bâthie,73032_2,2,73032_2
38211,73043,La Biolle,73043_1,1,73043_1
38212,73043,La Biolle,73043_2,2,73043_2
38213,73054,Bourg-Saint-Maurice,73054_3,3,73054_3
38214,73054,Bourg-Saint-Maurice,73054_5,5,73054_5
38222,73065,Chambéry,73065_204,204,73065_204
